X;Y;Attack1;Attack2;Ability;Protect;Jump;Damage;EnemyX;EnemyY;EnemyDamage;moveCode
-3.109815;-3.945565;0;1;0;0;0;0;-3.343377;-3.946722;0;Protect
-3.109815;-3.945565;0;1;0;0;0;0;-3.339993;-3.954926;0;Protect
-3.109815;-3.945565;0;1;0;0;0;0;-3.336609;-3.95727;0;Protect
-3.109815;-3.945565;0;1;0;0;0;0;-3.333224;-3.958471;0;Protect
-3.109815;-3.945565;0;1;0;0;0;0;-3.32984;-3.959086;0;Protect
-3.109815;-3.945565;0;1;0;0;0;0;-3.32984;-3.959086;1;Protect
-3.109815;-3.945565;0;1;0;0;0;0;-3.326456;-3.9594;1;Protect
-3.109815;-3.945565;0;1;0;0;0;0;-3.329256;-3.952307;1;Protect
-3.109815;-3.945565;0;1;0;0;0;0;-3.332056;-3.945847;1;Protect
-3.109815;-3.945565;0;1;0;0;0;0;-3.334856;-3.943311;1;Protect
-3.109815;-3.945565;0;1;0;0;0;0;-3.337656;-3.944699;1;Protect
-3.109815;-3.945565;0;0;0;0;0;0;-3.340457;-3.950011;1;Punch
-3.109815;-3.945565;1;0;0;0;0;0;-3.340457;-3.950011;1;Protect
-3.109815;-3.945565;1;0;0;0;0;0;-3.331693;-3.948398;1;Protect
-3.109815;-3.945565;1;0;0;0;0;0;-3.322929;-3.946785;1;Protect
-3.109815;-3.945565;1;0;0;0;0;0;-3.314165;-3.945172;1;Protect
-3.103612;-3.945565;1;0;0;0;0;0;-3.320367;-3.945172;1;Protect
-3.103612;-3.945565;1;0;0;0;0;0;-3.32468;-3.945458;1;Protect
-3.103612;-3.945565;1;0;0;0;0;0;-3.328992;-3.945744;1;Protect
-3.103612;-3.945565;1;0;0;0;0;0;-3.333304;-3.94603;1;Protect
-3.103612;-3.945565;1;0;0;0;0;0;-3.337616;-3.946316;1;Protect
-3.103612;-3.945565;1;0;0;0;0;0;-3.341929;-3.946603;1;Protect
-3.103612;-3.945565;1;0;0;0;0;0;-3.341171;-3.949531;0;Protect
-3.103612;-3.945565;0;1;0;0;0;0;-3.340414;-3.951921;0;Protect
-3.103612;-3.945565;0;1;0;0;0;0;-3.339656;-3.953834;0;Protect
-3.103612;-3.945565;0;1;0;0;0;0;-3.338899;-3.955364;0;Protect
-3.103612;-3.945565;0;1;0;0;0;0;-3.338141;-3.956588;0;Protect
-3.103612;-3.945565;0;1;0;0;0;0;-3.341419;-3.957261;0;Protect
-3.103612;-3.945565;0;1;0;0;0;0;-3.344696;-3.957605;0;Protect
-3.103612;-3.945565;0;1;0;0;0;0;-3.347973;-3.957781;0;Protect
-3.103612;-3.945565;0;1;0;0;0;0;-3.35125;-3.957872;0;Protect
-3.103612;-3.945565;0;1;0;0;0;0;-3.354527;-3.957918;0;Protect
-3.103612;-3.945565;0;1;0;0;0;0;-3.334527;-3.95854;0;Protect
-3.103612;-3.945565;0;1;0;0;0;0;-3.314527;-3.958859;0;Protect
-3.103612;-3.945565;0;1;0;0;0;0;-3.314527;-3.957042;0;Protect
-3.103612;-3.945565;0;1;0;0;0;0;-3.314527;-3.955587;0;Protect
-3.103612;-3.945565;0;1;0;0;0;0;-3.314527;-3.954424;0;Protect
-3.103612;-3.945565;0;1;0;0;0;0;-3.303026;-3.948402;0;Protect
-3.103612;-3.945565;0;1;0;0;0;0;-3.291526;-3.946303;0;Protect
-3.103612;-3.945565;0;1;0;0;0;0;-3.280026;-3.948129;0;Protect
-3.103612;-3.945565;0;0;0;0;0;0;-3.280026;-3.948129;0;Punch
-3.103612;-3.945565;1;0;0;0;0;0;-3.268525;-3.953878;0;Protect
-3.103612;-3.945565;1;0;0;0;0;0;-3.268525;-3.953878;1;Protect
-3.103612;-3.945565;1;0;0;0;0;0;-3.257025;-3.947856;1;Protect
-3.099308;-3.945565;1;0;0;0;0;0;-3.271031;-3.953863;1;Protect
-3.090185;-3.945565;1;0;0;0;0;0;-3.289856;-3.956939;1;Protect
-3.090185;-3.945565;1;0;0;0;0;0;-3.299558;-3.958514;1;Protect
-3.090185;-3.945565;1;0;0;0;0;0;-3.30926;-3.95932;1;Protect
-3.090185;-3.945565;1;0;0;0;0;0;-3.318963;-3.959733;1;Protect
-3.090185;-3.945565;1;0;0;0;0;0;-3.325217;-3.957371;1;Protect
-3.090185;-3.945565;1;0;0;0;0;0;-3.331472;-3.957382;1;Protect
-3.090185;-3.945565;1;0;0;0;0;0;-3.337727;-3.95739;1;Protect
-3.090185;-3.945565;1;0;0;0;0;0;-3.343981;-3.957397;1;Protect
-3.090185;-3.945565;1;0;0;0;0;0;-3.350236;-3.957402;1;Protect
-3.090185;-3.945565;1;0;0;0;0;0;-3.358077;-3.956796;1;Protect
-3.090185;-3.945565;1;0;0;0;0;0;-3.365918;-3.956486;1;Protect
-3.090185;-3.945565;1;0;0;0;0;0;-3.373759;-3.956327;1;Protect
-3.090185;-3.945565;1;0;0;0;0;0;-3.381599;-3.956246;1;Protect
-3.090185;-3.945565;1;0;0;0;0;0;-3.38944;-3.956204;1;Protect
-3.090185;-3.945565;0;0;0;0;0;0;-3.38944;-3.956204;1;Punch
-3.090185;-3.945565;0;0;0;0;0;0;-3.38944;-3.956204;0;Punch
-3.090185;-3.945565;0;0;0;0;0;0;-3.383405;-3.955792;0;Punch
-3.090185;-3.945565;0;0;0;0;0;0;-3.377371;-3.955462;0;Punch
-3.090185;-3.945565;0;0;0;0;0;0;-3.371336;-3.955199;0;Punch
-3.090185;-3.945565;0;0;0;0;0;0;-3.365301;-3.954988;0;Punch
-3.090185;-3.945565;0;0;0;0;0;0;-3.359266;-3.954819;0;Punch
-3.090185;-3.945565;0;0;0;0;0;0;-3.361535;-3.957323;0;Punch
-3.090185;-3.945565;0;0;0;0;0;0;-3.363805;-3.957415;0;Punch
-3.090185;-3.945565;0;0;0;0;0;0;-3.366074;-3.957474;0;Punch
-3.090185;-3.945565;0;0;0;0;0;0;-3.368343;-3.957511;0;Punch
-3.090185;-3.945565;0;0;0;0;0;0;-3.370612;-3.957536;0;Punch
-3.090185;-3.945565;0;0;0;0;0;0;-3.380583;-3.956847;0;Punch
-3.090185;-3.945565;0;0;0;0;0;0;-3.390553;-3.956407;0;Punch
-3.090185;-3.945565;0;0;0;0;0;0;-3.400524;-3.957713;0;Punch
-3.090185;-3.945565;0;0;0;0;0;0;-3.410494;-3.956961;0;Punch
-3.090185;-3.945565;0;0;0;0;0;0;-3.420465;-3.95648;0;Punch
-3.090185;-3.945565;0;0;0;0;0;0;-3.421582;-3.94998;0;Punch
-3.090185;-3.945565;0;0;0;0;0;0;-3.422699;-3.947455;0;Punch
-3.061755;-3.945565;0;0;0;0;0;0;-3.423816;-3.948855;0;Punch
-3.033324;-3.945565;0;0;0;0;0;0;-3.424933;-3.954179;0;Punch
-3.004894;-3.945565;0;0;0;0;0;0;-3.426051;-3.947731;0;Punch
-2.976464;-3.945565;0;0;0;0;0;0;-3.427189;-3.953318;0;Punch
-2.948033;-3.945565;0;0;0;0;0;0;-3.428328;-3.956184;0;Punch
-2.919603;-3.945565;0;0;0;0;0;0;-3.429466;-3.956369;0;Shoot
-2.891172;-3.945565;0;0;0;0;0;0;-3.430604;-3.956464;0;Shoot
-2.862742;-3.945565;0;0;0;0;0;0;-3.431743;-3.956512;0;Shoot
-2.834311;-3.945565;0;0;0;0;0;0;-3.427188;-3.956546;0;Shoot
-2.805881;-3.945565;0;0;0;0;0;0;-3.422633;-3.956567;0;Shoot
-2.77745;-3.945565;0;0;0;0;0;0;-3.418079;-3.956581;0;Shoot
-2.74902;-3.945565;0;0;0;0;0;0;-3.413524;-3.95659;0;Shoot
-2.720589;-3.945565;0;0;0;0;0;0;-3.408969;-3.956595;0;Shoot
-2.692159;-3.945565;0;0;0;0;0;0;-3.406423;-3.954275;0;Shoot
-2.663728;-3.945565;0;0;0;0;0;0;-3.403876;-3.952419;0;Shoot
-2.635298;-3.945565;0;0;0;0;0;0;-3.40133;-3.950935;0;Shoot
-2.606868;-3.945565;0;0;0;0;0;0;-3.398783;-3.949741;0;Shoot
-2.576868;-3.869488;0;0;0;0;0;0;-3.396236;-3.948547;0;Shoot
-2.546868;-3.797337;0;0;0;0;0;0;-3.388276;-3.941581;0;Shoot
-2.516868;-3.729109;0;0;0;0;0;0;-3.380316;-3.93854;0;Shoot
-2.486868;-3.664804;0;0;0;0;0;0;-3.372356;-3.939422;0;Shoot
-2.456868;-3.604424;0;0;0;0;0;0;-3.364396;-3.944228;0;Shoot
-2.426868;-3.547968;0;0;0;0;0;0;-3.356436;-3.952959;0;Shoot
-2.396868;-3.495436;0;0;0;0;0;0;-3.350809;-3.952648;0;Shoot
-2.366868;-3.446828;0;0;0;0;0;0;-3.345182;-3.952399;0;Shoot
-2.336868;-3.402144;0;0;0;0;0;0;-3.339555;-3.952201;0;Shoot
-2.306868;-3.361384;0;0;0;0;0;0;-3.333928;-3.952042;0;Shoot
-2.276868;-3.324548;0;0;0;0;0;0;-3.328301;-3.951914;0;Shoot
-2.246868;-3.291636;0;0;0;0;0;0;-3.318763;-3.956827;0;Shoot
-2.246868;-3.291636;0;0;0;0;1;0;-3.318763;-3.956827;0;Jump
-2.216868;-3.262648;0;0;0;0;1;0;-3.309226;-3.957931;0;Jump
-2.186868;-3.237584;0;0;0;0;1;0;-3.299688;-3.958496;0;Jump
-2.156868;-3.216444;0;0;0;0;1;0;-3.29015;-3.958786;0;Jump
-2.126868;-3.199228;0;0;0;0;1;0;-3.280612;-3.958934;0;Jump
-2.096868;-3.185936;0;0;0;0;1;0;-3.274826;-3.959704;0;Jump
-2.066868;-3.176568;0;0;0;0;1;0;-3.26904;-3.960099;0;Jump
-2.036868;-3.171124;0;0;0;0;1;0;-3.263255;-3.960301;0;Jump
-2.006868;-3.169604;0;0;0;0;1;0;-3.257469;-3.960404;0;Jump
-1.976868;-3.172008;0;0;0;0;1;0;-3.251683;-3.960458;0;Jump
-1.946868;-3.178336;0;0;0;0;1;0;-3.250905;-3.959771;0;Jump
-1.916868;-3.188588;0;0;0;0;1;0;-3.250127;-3.959419;0;Jump
-1.886868;-3.202764;0;0;0;0;1;0;-3.249349;-3.959239;0;Jump
-1.856868;-3.220864;0;0;0;0;1;0;-3.24857;-3.959147;0;Jump
-1.826868;-3.242888;0;0;0;0;1;0;-3.247792;-3.9591;0;Jump
-1.796868;-3.268836;0;0;0;0;1;0;-3.245315;-3.957537;0;Jump
-1.766868;-3.298708;0;0;0;0;1;0;-3.242837;-3.956536;0;Jump
-1.736868;-3.332504;0;0;0;0;1;0;-3.24036;-3.957427;0;Jump
-1.706868;-3.370224;0;0;0;0;1;0;-3.237883;-3.956466;0;Jump
-1.676868;-3.411868;0;0;0;0;1;0;-3.235405;-3.957371;0;Jump
-1.646868;-3.457436;0;0;0;0;1;0;-3.242644;-3.952624;0;Jump
-1.616868;-3.506928;0;0;0;0;1;0;-3.249882;-3.948591;0;Jump
-1.586869;-3.560344;0;0;0;0;1;0;-3.257121;-3.948482;0;Jump
-1.586869;-3.617684;0;0;0;0;1;0;-3.26436;-3.952297;0;Jump
-1.616868;-3.678948;0;0;0;0;1;0;-3.271598;-3.948264;0;Jump
-1.646868;-3.744136;0;0;0;0;1;0;-3.267358;-3.936189;0;Jump
-1.676868;-3.813248;0;0;0;0;1;0;-3.263117;-3.928038;0;Jump
-1.706868;-3.886284;0;0;0;0;1;0;-3.258877;-3.92381;0;Jump
-1.736868;-3.963244;0;0;0;0;1;0;-3.254636;-3.923507;0;Jump
-1.736868;-3.956789;0;0;0;0;1;0;-3.250396;-3.927128;0;Jump
-1.736868;-3.956789;0;0;0;0;0;0;-3.250396;-3.927128;0;Shoot
-1.765299;-3.955435;0;0;0;0;0;0;-3.258655;-3.947503;0;Shoot
-1.793729;-3.954351;0;0;0;0;0;0;-3.266915;-3.971802;0;Shoot
-1.82216;-3.953485;0;0;0;0;0;0;-3.275174;-3.959428;0;Shoot
-1.85059;-3.952791;0;0;0;0;0;0;-3.283434;-3.954961;0;Shoot
-1.879021;-3.952236;0;0;0;0;0;0;-3.291693;-3.951388;0;Shoot
-1.907451;-3.951793;0;0;0;0;0;0;-3.291938;-3.945739;0;Shoot
-1.935882;-3.951438;0;0;0;0;0;0;-3.292183;-3.944013;0;Shoot
-1.964312;-3.951154;0;0;0;0;0;0;-3.292428;-3.946212;0;Shoot
-1.994312;-3.875078;0;0;0;0;0;0;-3.292673;-3.952335;0;Shoot
-2.024312;-3.802926;0;0;0;0;0;0;-3.292918;-3.962382;0;Shoot
-2.054312;-3.734698;0;0;0;0;0;0;-3.281917;-3.956927;0;Shoot
-2.084312;-3.670394;0;0;0;0;0;0;-3.270916;-3.956589;0;Shoot
-2.114312;-3.610014;0;0;0;0;0;0;-3.259916;-3.956319;0;Shoot
-2.144312;-3.553558;0;0;0;0;0;0;-3.248915;-3.956103;0;Shoot
-2.174312;-3.501026;0;0;0;0;0;0;-3.237915;-3.95593;0;Shoot
-2.204312;-3.452418;0;0;0;0;0;0;-3.238938;-3.957389;0;Shoot
-2.234312;-3.407734;0;0;0;0;0;0;-3.239961;-3.9568;0;Shoot
-2.264312;-3.366974;0;0;0;0;0;0;-3.240984;-3.956423;0;Shoot
-2.294312;-3.330138;0;0;0;0;0;0;-3.242007;-3.956181;0;Shoot
-2.324312;-3.297226;0;0;0;0;0;0;-3.24303;-3.957591;0;Shoot
-2.354312;-3.268238;0;0;0;0;0;0;-3.24083;-3.9602;0;Shoot
-2.354312;-3.268238;0;0;0;0;1;0;-3.24083;-3.9602;0;Jump
-2.384312;-3.243174;0;0;0;0;1;0;-3.238631;-3.961536;0;Jump
-2.414312;-3.222034;0;0;0;0;1;0;-3.236431;-3.96222;0;Jump
-2.444312;-3.204818;0;0;0;0;1;0;-3.234231;-3.96257;0;Jump
-2.444312;-3.191525;0;0;0;0;1;0;-3.232032;-3.962749;0;Jump
-2.444312;-3.182158;0;0;0;0;1;0;-3.23761;-3.956408;0;Jump
-2.444312;-3.176713;0;0;0;0;1;0;-3.243189;-3.955067;0;Jump
-2.444312;-3.175194;0;0;0;0;1;0;-3.248768;-3.953995;0;Jump
-2.444312;-3.177598;0;0;0;0;1;0;-3.254347;-3.953137;0;Jump
-2.444312;-3.183925;0;0;0;0;1;0;-3.259925;-3.952451;0;Jump
-2.444312;-3.194177;0;0;0;0;1;0;-3.251655;-3.955868;0;Jump
-2.444312;-3.208353;0;0;0;0;1;0;-3.243385;-3.956836;0;Jump
-2.444312;-3.226453;0;0;0;0;1;0;-3.235115;-3.957455;0;Jump
-2.444312;-3.248477;0;0;0;0;1;0;-3.226845;-3.956236;0;Jump
-2.444312;-3.274425;0;0;0;0;1;0;-3.218575;-3.957071;0;Jump
-2.444312;-3.304297;0;0;0;0;1;0;-3.212126;-3.957662;0;Jump
-2.444312;-3.338093;0;0;0;0;1;0;-3.205677;-3.957964;0;Jump
-2.444312;-3.375813;0;0;0;0;1;0;-3.199228;-3.958119;0;Jump
-2.444312;-3.417457;0;0;0;0;1;0;-3.192779;-3.958199;0;Jump
-2.444312;-3.463025;0;0;0;0;1;0;-3.18633;-3.958239;0;Jump
-2.444312;-3.512517;0;0;0;0;1;0;-3.189926;-3.952476;0;Jump
-2.444312;-3.565933;0;0;0;0;1;0;-3.193522;-3.947388;0;Jump
-2.444312;-3.623273;0;0;0;0;1;0;-3.197119;-3.946225;0;Jump
-2.444312;-3.684537;0;0;0;0;1;0;-3.200715;-3.948985;0;Jump
-2.444312;-3.749725;0;0;0;0;1;0;-3.204311;-3.95567;0;Jump
-2.444312;-3.818837;0;0;0;0;1;0;-3.208421;-3.957586;0;Jump
-2.444312;-3.891873;0;0;0;0;1;0;-3.212531;-3.958566;0;Jump
-2.444312;-3.968833;0;0;0;0;1;0;-3.216641;-3.959069;0;Jump
-2.444312;-3.959652;0;0;0;0;1;0;-3.220751;-3.959326;0;Jump
-2.444312;-3.957725;0;0;0;0;1;0;-3.224861;-3.959457;0;Jump
-2.444312;-3.957725;0;0;0;0;0;0;-3.224861;-3.959457;0;Shoot
-2.444312;-3.956184;0;0;0;0;0;0;-3.207848;-3.9565;0;Shoot
-2.444312;-3.954951;0;0;0;0;0;0;-3.190835;-3.955817;0;Shoot
-2.444312;-3.953964;0;0;0;0;0;0;-3.173822;-3.95527;0;Shoot
-2.444312;-3.953175;0;0;0;0;0;0;-3.156809;-3.954833;0;Shoot
-2.444312;-3.952544;0;0;0;0;0;0;-3.139796;-3.954483;0;Shoot
-2.444312;-3.952039;0;0;0;0;0;0;-3.139245;-3.958677;0;Shoot
-2.444312;-3.951635;0;0;0;0;0;0;-3.138694;-3.960824;0;Shoot
-2.444312;-3.951312;0;0;0;0;0;0;-3.138143;-3.961924;0;Shoot
-2.444312;-3.951053;0;0;0;0;0;0;-3.137592;-3.962487;0;Shoot
-2.444312;-3.950846;0;0;0;0;0;0;-3.137041;-3.962775;0;Shoot
-2.444312;-3.950681;0;0;0;0;0;0;-3.137307;-3.958592;0;Shoot
-2.444312;-3.950548;0;0;0;0;0;0;-3.137573;-3.95645;0;Shoot
-2.444312;-3.950443;0;0;0;0;0;0;-3.137839;-3.95675;0;Shoot
-2.444312;-3.950358;0;0;0;0;0;0;-3.138105;-3.956941;0;Shoot
-2.444312;-3.95029;0;0;0;0;0;0;-3.138371;-3.957064;0;Shoot
-2.444312;-3.950236;0;0;0;0;0;0;-3.148931;-3.956733;0;Shoot
-2.444312;-3.950192;0;0;0;0;0;0;-3.159491;-3.956468;0;Shoot
-2.444312;-3.950158;0;0;0;0;0;0;-3.170051;-3.956256;0;Shoot
-2.444312;-3.95013;0;0;0;0;0;0;-3.18061;-3.956086;0;Shoot
-2.444312;-3.950108;0;0;0;0;0;0;-3.19117;-3.955951;0;Shoot
-2.444312;-3.95009;0;0;0;0;0;0;-3.190524;-3.956971;0;Shoot
-2.444312;-3.950076;0;0;0;0;0;0;-3.189878;-3.957493;0;Shoot
-2.444312;-3.950064;0;0;0;0;0;0;-3.189233;-3.95776;0;Shoot
-2.444312;-3.950064;0;0;0;0;0;0;-3.188587;-3.957897;0;Shoot
-2.444312;-3.950064;0;0;0;0;0;0;-3.187941;-3.957967;0;Shoot
-2.415881;-3.950048;0;0;0;0;0;0;-3.194854;-3.954385;0;Shoot
-2.415881;-3.950048;0;0;0;1;0;0;-3.194854;-3.954385;0;Punch
-2.387451;-3.950042;0;0;0;1;0;0;-3.201767;-3.951518;0;Punch
-2.35902;-3.950037;0;0;0;1;0;0;-3.20868;-3.949089;0;Punch
-2.33059;-3.950033;0;0;0;1;0;0;-3.215594;-3.946659;0;Punch
-2.302159;-3.950031;0;0;0;1;0;0;-3.222507;-3.948154;0;Punch
-2.273729;-3.950028;0;0;0;1;0;0;-3.222425;-3.949558;0;Punch
-2.245298;-3.950026;0;0;0;1;0;0;-3.222343;-3.950724;0;Punch
-2.216868;-3.950025;0;0;0;1;0;0;-3.222261;-3.951657;0;Punch
-2.188437;-3.950023;0;0;0;1;0;0;-3.222179;-3.952403;0;Punch
-2.160007;-3.950022;0;0;0;1;0;0;-3.222097;-3.953;0;Punch
-2.131577;-3.950022;0;0;0;1;0;0;-3.21021;-3.952093;0;Punch
-2.103146;-3.950021;0;0;0;1;0;0;-3.198323;-3.951367;0;Punch
-2.074716;-3.95002;0;0;0;1;0;0;-3.186435;-3.950787;0;Punch
-2.046285;-3.95002;0;0;0;1;0;0;-3.174548;-3.950322;0;Punch
-2.017855;-3.950019;0;0;0;1;0;0;-3.162661;-3.949951;0;Punch
-1.989424;-3.950019;0;0;0;1;0;0;-3.159279;-3.947528;0;Punch
-1.960994;-3.950019;0;0;0;1;0;0;-3.155896;-3.945106;0;Punch
-1.932564;-3.950019;0;0;0;1;0;0;-3.152514;-3.946608;0;Punch
-1.932564;-3.950019;0;0;0;0;0;0;-3.152514;-3.946608;0;Shoot
-1.904133;-3.950018;0;0;0;0;0;0;-3.149132;-3.952033;0;Shoot
-1.875703;-3.950018;0;0;0;0;0;0;-3.145749;-3.949611;0;Shoot
-1.847273;-3.950018;0;0;0;0;0;0;-3.145869;-3.939798;0;Shoot
-1.818842;-3.950018;0;0;0;0;0;0;-3.145988;-3.933909;0;Shoot
-1.790412;-3.950018;0;0;0;0;0;0;-3.146108;-3.931945;0;Shoot
-1.761981;-3.950018;0;0;0;0;0;0;-3.146228;-3.933904;0;Shoot
-1.733551;-3.950018;0;0;0;0;0;0;-3.146348;-3.939787;0;Shoot
-1.705121;-3.950018;0;0;0;0;0;0;-3.13076;-3.962316;0;Shoot
-1.67669;-3.950018;0;0;0;0;0;0;-3.115173;-3.95715;0;Shoot
-1.64826;-3.950018;0;0;0;0;0;0;-3.099586;-3.954862;0;Shoot
-1.61983;-3.950018;0;0;0;0;0;0;-3.083998;-3.953032;0;Shoot
-1.591399;-3.950018;0;0;0;0;0;0;-3.068411;-3.951567;0;Shoot
-1.562969;-3.950018;0;0;0;0;0;0;-3.070438;-3.946661;0;Shoot
-1.534539;-3.950017;0;0;0;0;0;0;-3.072464;-3.945679;0;Shoot
-1.506108;-3.950017;0;0;0;0;0;0;-3.074491;-3.948621;0;Shoot
-1.477678;-3.950017;0;0;0;0;0;0;-3.076518;-3.955487;0;Shoot
-1.449248;-3.950017;0;0;0;0;0;0;-3.078545;-3.946657;0;Shoot
-1.420817;-3.950017;0;0;0;0;0;0;-3.083565;-3.9559;0;Shoot
-1.392387;-3.950017;0;0;0;0;0;0;-3.088585;-3.958426;0;Shoot
-1.363957;-3.950017;0;0;0;0;0;0;-3.093605;-3.95972;0;Shoot
-1.335526;-3.950017;0;0;0;0;0;0;-3.098625;-3.960382;0;Shoot
-1.307096;-3.950017;0;0;0;0;0;0;-3.103646;-3.960721;0;Shoot
-1.278666;-3.950017;0;0;0;0;0;0;-3.095777;-3.957496;0;Shoot
-1.250235;-3.950017;0;0;0;0;0;0;-3.087908;-3.956848;0;Shoot
-1.221805;-3.950017;0;0;0;0;0;0;-3.080039;-3.956329;0;Shoot
-1.193375;-3.950017;0;0;0;0;0;0;-3.07217;-3.955914;0;Shoot
-1.164944;-3.950017;0;0;0;0;0;0;-3.064301;-3.955582;0;Shoot
-1.136514;-3.950017;0;0;0;0;0;0;-3.055946;-3.95651;0;Shoot
-1.108084;-3.950017;0;0;0;0;0;0;-3.047592;-3.957103;0;Shoot
-1.079653;-3.950016;0;0;0;0;0;0;-3.039238;-3.957484;0;Shoot
-1.051223;-3.950016;0;0;0;0;0;0;-3.030884;-3.957727;0;Shoot
-1.022793;-3.950016;0;0;0;0;0;0;-3.02253;-3.95626;0;Shoot
-1.022793;-3.950016;0;0;0;0;0;0;-3.014425;-3.956961;0;Shoot
-1.022793;-3.950016;0;0;0;0;0;0;-3.00632;-3.95732;0;Shoot
-1.022793;-3.950016;0;0;0;0;0;0;-2.998214;-3.957504;0;Shoot
-0.9943622;-3.950016;0;0;0;0;0;0;-2.990109;-3.957598;0;Shoot
-0.9659318;-3.950016;0;0;0;0;0;0;-2.982004;-3.957646;0;Shoot
-0.9375014;-3.950016;0;0;0;0;0;0;-2.966867;-3.958981;0;Shoot
-0.909071;-3.950016;0;0;0;0;0;0;-2.95173;-3.959664;0;Shoot
-0.8806406;-3.950016;0;0;0;0;0;0;-2.936592;-3.960014;0;Shoot
-0.8522102;-3.950016;0;0;0;0;0;0;-2.921455;-3.960193;0;Shoot
-0.8237798;-3.950016;0;0;0;0;0;0;-2.906317;-3.960285;0;Shoot
-0.7953494;-3.950016;0;0;0;0;0;0;-2.897484;-3.951135;0;Shoot
-0.766919;-3.950016;0;0;0;0;0;0;-2.888651;-3.94625;0;Shoot
-0.7384886;-3.950016;0;0;0;0;0;0;-2.879818;-3.945289;0;Shoot
-0.7100582;-3.950016;0;0;0;0;0;0;-2.870985;-3.948252;0;Shoot
-0.6816278;-3.950016;0;0;0;0;0;0;-2.862151;-3.955139;0;Shoot
-0.6531974;-3.950016;0;0;0;0;0;0;-2.843902;-3.957473;0;Shoot
-0.624767;-3.950016;0;0;0;0;0;0;-2.825652;-3.958668;0;Shoot
-0.5963366;-3.950015;0;0;0;0;0;0;-2.807402;-3.959279;0;Shoot
-0.5679062;-3.950015;0;0;0;0;0;0;-2.789152;-3.959592;0;Shoot
-0.5394758;-3.950015;0;0;0;0;0;0;-2.770903;-3.959753;0;Shoot
-0.5110454;-3.950015;0;0;0;0;0;0;-2.769933;-3.949924;0;Shoot
-0.482615;-3.950015;0;0;0;0;0;0;-2.768964;-3.944057;0;Shoot
-0.4541846;-3.950015;0;0;0;0;0;0;-2.767994;-3.942114;0;Shoot
-0.4257542;-3.950015;0;0;0;0;0;0;-2.767025;-3.944096;0;Shoot
-0.3973238;-3.950015;0;0;0;0;0;0;-2.766056;-3.950001;0;Shoot
-0.3688934;-3.950015;0;0;0;0;0;0;-2.746056;-3.951941;0;Shoot
-0.340463;-3.950015;0;0;0;0;0;0;-2.726056;-3.953494;0;Shoot
-0.3120326;-3.950015;0;0;0;0;0;0;-2.706056;-3.954736;0;Shoot
-0.2836021;-3.950015;0;0;0;0;0;0;-2.686056;-3.955729;0;Shoot
-0.2551717;-3.950015;0;0;0;0;0;0;-2.666056;-3.956524;0;Shoot
-0.2267414;-3.950015;0;0;0;0;0;0;-2.660999;-3.949142;0;Shoot
-0.198311;-3.950015;0;0;0;0;0;0;-2.655942;-3.945683;0;Shoot
-0.1698806;-3.950015;0;0;0;0;0;0;-2.650886;-3.946148;0;Shoot
-0.1414502;-3.950014;0;0;0;0;0;0;-2.645829;-3.950537;0;Shoot
-0.1130198;-3.950014;0;0;0;0;0;0;-2.640773;-3.958851;0;Shoot
-0.08458941;-3.950014;0;0;0;0;0;0;-2.631227;-3.954078;0;Shoot
-0.05615903;-3.950014;0;0;0;0;0;0;-2.621681;-3.950259;0;Shoot
-0.02772864;-3.950014;0;0;0;0;0;0;-2.612136;-3.946563;0;Shoot
0.0007017478;-3.950014;0;0;0;0;0;0;-2.60259;-3.946791;0;Shoot
0.02913214;-3.950014;0;0;0;0;0;0;-2.593045;-3.950943;0;Shoot
0.05756253;-3.950014;0;0;0;0;0;0;-2.573045;-3.951935;0;Shoot
0.08599292;-3.950014;0;0;0;0;0;0;-2.553045;-3.952728;0;Shoot
0.1144233;-3.950014;0;0;0;0;0;0;-2.533045;-3.953363;0;Shoot
0.1428537;-3.950014;0;0;0;0;0;0;-2.513045;-3.95387;0;Shoot
0.1712841;-3.950014;0;0;0;0;0;0;-2.493045;-3.954276;0;Shoot
0.1997145;-3.950014;0;0;0;0;0;0;-2.482827;-3.957461;0;Shoot
0.2281449;-3.950014;0;0;0;0;0;0;-2.47261;-3.959091;0;Shoot
0.2565753;-3.950014;0;0;0;0;0;0;-2.462393;-3.959926;0;Shoot
0.2850057;-3.950014;0;0;0;0;0;0;-2.452175;-3.960353;0;Shoot
0.3134361;-3.950013;0;0;0;0;0;0;-2.441958;-3.960572;0;Shoot
0.3418665;-3.950013;0;0;0;0;0;0;-2.428167;-3.956681;0;Shoot
0.3702969;-3.950013;0;0;0;0;0;0;-2.414376;-3.955296;0;Shoot
0.3987273;-3.950013;0;0;0;0;0;0;-2.400584;-3.954187;0;Shoot
0.4271577;-3.950013;0;0;0;0;0;0;-2.386793;-3.953301;0;Shoot
0.4555881;-3.950013;0;0;0;0;0;0;-2.373002;-3.952591;0;Shoot
0.4840185;-3.950013;0;0;0;0;0;0;-2.353002;-3.949607;0;Shoot
0.5124488;-3.950013;0;0;0;0;0;0;-2.333002;-3.946622;0;Shoot
0.4840184;-3.950013;0;0;0;0;0;0;-2.313002;-3.947561;0;Shoot
0.455588;-3.950013;0;0;0;0;0;0;-2.293002;-3.952424;0;Shoot
0.4271576;-3.950013;0;0;0;0;0;0;-2.273002;-3.94944;0;Shoot
